Gender,Country,SubscriptionType,ContractType,TenureMonths,MonthlyCharge,SupportTickets,DaysSinceLastLogin,PaymentFailures,Churn
Female,India,Basic,Monthly,40,31.06,1,12,0,1
Male,Canada,Premium,Monthly,33,70.29,0,44,0,0
Male,Canada,Basic,Monthly,63,35.87,1,8,0,1
Male,India,Premium,Monthly,25,97.67,1,7,1,1
Male,Germany,Free,Annual,36,14.75,0,8,1,0
Male,Canada,Free,Monthly,24,8.56,5,33,0,1
Male,Egypt,Free,Annual,58,6.64,2,15,0,0
Male,India,Basic,Annual,39,21.23,3,17,0,0
Male,Canada,Free,Annual,46,1.74,4,39,0,0
Male,UK,Basic,Annual,10,36.23,0,39,1,1
Male,USA,Free,Annual,32,6.88,0,4,0,1
Female,Egypt,Free,Annual,36,12.73,1,18,0,0
Female,USA,Premium,Annual,28,57.46,0,3,0,0
Female,USA,Basic,Monthly,16,48.28,0,45,0,0
Male,Canada,Basic,Annual,16,36.3,1,40,1,1
Female,Egypt,Free,Annual,18,2.81,0,42,0,0
Female,Egypt,Premium,Annual,8,72.07,1,27,0,0
Female,Germany,Premium,Annual,70,64.63,2,14,0,0
Male,USA,Free,Monthly,1,3.95,1,11,0,1
Male,Egypt,Free,Monthly,62,6.4,3,11,1,1
Male,Germany,Basic,Monthly,38,47.14,0,2,0,1
Male,India,Premium,Monthly,45,52.81,2,65,0,1
Female,Germany,Free,Annual,58,13.26,2,13,0,1
Female,UK,Basic,Monthly,1,38.28,2,59,0,1
Female,Canada,Free,Monthly,32,5.12,0,47,0,1
Female,India,Basic,Monthly,8,22.35,1,39,0,1
Male,India,Premium,Monthly,40,52.22,1,20,1,1
Male,UK,Basic,Annual,56,22.93,4,2,0,1
Male,Germany,Free,Annual,63,2.46,1,9,0,0
Female,Canada,Basic,Monthly,36,49.07,1,20,0,1
Male,Germany,Premium,Monthly,57,98.99,4,0,0,0
Male,Egypt,Premium,Monthly,45,56.96,1,1,0,0
Female,Germany,Free,Monthly,2,1.68,3,25,0,0
Female,India,Free,Monthly,68,9.6,1,48,0,1
Male,Canada,Premium,Annual,50,75.59,1,43,0,1
Male,Germany,Basic,Monthly,29,38.45,3,4,0,1
Male,Canada,Basic,Monthly,10,46.03,1,53,1,1
Male,Canada,Basic,Monthly,27,24.9,1,26,0,0
Male,Egypt,Premium,Annual,15,53.52,2,28,0,0
Male,Egypt,Free,Annual,60,2.02,3,8,1,1
Female,India,Premium,Annual,31,87.1,3,28,0,1
Female,UK,Free,Monthly,21,8.89,0,27,0,0
Female,Canada,Basic,Annual,60,45.75,2,20,1,0
Male,UK,Basic,Monthly,58,34.93,2,10,0,0
Female,India,Basic,Monthly,41,37.85,6,37,0,0
Male,Canada,Free,Monthly,46,9.87,0,61,0,0
Male,Canada,Basic,Monthly,45,20.89,1,45,1,0
Female,USA,Basic,Annual,26,30.89,0,6,0,0
Male,UK,Premium,Annual,51,70.42,4,13,0,0
Male,Germany,Premium,Monthly,36,61.65,0,9,0,0
Female,Egypt,Basic,Annual,52,45.46,1,27,0,0
Female,Germany,Basic,Annual,51,25.08,1,39,0,0
Female,UK,Basic,Annual,3,41.18,1,5,0,1
Male,Egypt,Free,Monthly,14,0.26,3,65,0,1
Female,Germany,Premium,Monthly,49,83.72,4,25,0,1
Female,USA,Basic,Monthly,1,27.35,1,5,1,0
Male,Egypt,Basic,Annual,57,42.13,0,10,0,0
Female,Canada,Premium,Monthly,17,62.62,1,2,1,1
Female,Germany,Free,Monthly,50,14.46,5,20,0,1
Female,Egypt,Basic,Monthly,14,37.4,3,4,1,1
Male,USA,Free,Monthly,59,7.83,1,26,1,1
Male,Egypt,Basic,Annual,3,31.04,3,29,1,1
Male,Egypt,Free,Annual,40,7.29,1,14,2,0
Male,USA,Premium,Annual,66,92.12,1,2,0,1
Female,Germany,Premium,Annual,34,95.44,2,21,1,0
Male,India,Free,Monthly,9,5.27,3,10,0,1
Male,Germany,Premium,Monthly,21,78.69,0,66,1,1
Female,UK,Free,Monthly,25,14.65,0,16,1,0
Female,USA,Premium,Monthly,44,62.85,0,2,1,1
Female,Germany,Free,Monthly,25,13.47,3,22,0,1
Male,Egypt,Premium,Annual,9,90.9,2,33,1,1
Male,USA,Premium,Monthly,62,54.68,0,4,0,0
Male,Canada,Basic,Annual,26,47.97,1,13,1,0
Female,Germany,Premium,Monthly,57,60.26,6,30,1,1
Female,USA,Premium,Monthly,37,89.92,1,0,0,1
Male,Germany,Premium,Monthly,16,96.67,2,1,0,1
Female,USA,Basic,Monthly,37,41.02,0,25,0,1
Female,Egypt,Premium,Monthly,24,68.96,3,28,1,1
Female,Canada,Premium,Monthly,26,95.73,1,41,0,1
Male,Canada,Basic,Monthly,20,33.35,2,11,0,1
Female,UK,Premium,Monthly,9,85.63,4,11,0,1
Female,USA,Basic,Monthly,29,33.83,0,18,0,0
Male,Germany,Basic,Annual,31,38.2,1,31,2,0
Male,Canada,Free,Annual,19,8.62,1,23,1,1
Female,Canada,Free,Monthly,20,4.73,1,9,1,0
Female,India,Free,Annual,27,7.69,0,9,3,0
Male,India,Basic,Annual,44,33.57,1,32,0,1
Male,Canada,Premium,Annual,35,65.15,1,17,0,1
Female,USA,Basic,Monthly,71,21.47,1,2,0,0
Female,UK,Basic,Monthly,22,45.72,0,4,0,1
Female,Canada,Basic,Annual,15,26.15,0,42,0,0
Female,Egypt,Free,Monthly,13,0.26,2,148,0,1
Male,Germany,Premium,Annual,4,93.95,0,9,0,0
Female,UK,Free,Annual,56,5.63,2,11,0,0
Female,Egypt,Premium,Monthly,23,70.77,1,4,0,0
Male,UK,Basic,Monthly,34,24.31,0,6,0,1
Female,Egypt,Free,Monthly,17,10.75,1,12,0,1
Male,Germany,Free,Monthly,28,7.39,3,7,1,1
Female,Germany,Free,Monthly,14,9.61,2,27,1,1
Female,India,Basic,Monthly,34,21.84,2,17,2,1
Male,USA,Free,Monthly,57,4.48,1,38,0,1
Male,Egypt,Free,Monthly,55,14.26,1,28,0,1
Female,India,Premium,Annual,66,90.65,1,3,0,0
Female,Egypt,Free,Monthly,37,5.2,1,3,0,0
Female,India,Basic,Annual,68,27.12,1,50,1,0
Male,Germany,Free,Annual,26,10.85,4,38,1,0
Female,UK,Basic,Monthly,61,49.66,1,14,0,1
Male,India,Premium,Annual,67,58.61,0,3,0,0
Male,Egypt,Free,Monthly,52,7.75,0,50,0,0
Female,Egypt,Basic,Annual,18,21.29,0,6,1,0
Male,USA,Premium,Monthly,53,98.61,2,1,2,1
Female,Germany,Free,Monthly,63,4.54,3,57,0,0
Female,Egypt,Basic,Monthly,53,22.89,0,36,1,1
Female,Canada,Free,Monthly,27,4.08,0,26,0,0
Female,UK,Basic,Monthly,31,25.33,1,1,0,1
Female,India,Premium,Monthly,1,76.42,3,17,1,1
Male,USA,Premium,Monthly,6,98.76,1,23,2,1
Male,UK,Premium,Monthly,11,79.47,2,31,0,0
Female,Germany,Free,Monthly,34,13.77,1,14,0,0
Female,USA,Free,Monthly,63,12.87,0,67,0,1
Male,India,Premium,Monthly,53,53.7,2,6,0,0
Male,India,Basic,Monthly,18,36.29,3,2,0,1
Male,Canada,Free,Annual,21,3.14,1,9,1,0
Male,Germany,Free,Monthly,19,9.4,0,24,1,1
Female,USA,Basic,Annual,4,46.31,2,29,1,1
Female,USA,Free,Monthly,29,13.21,2,30,1,1
Male,Egypt,Premium,Annual,25,53.24,1,3,0,0
Female,Canada,Premium,Monthly,56,63.35,4,48,0,1
Male,Canada,Basic,Monthly,63,26.44,1,7,0,0
Female,USA,Basic,Monthly,27,34.57,0,5,0,1
Male,USA,Basic,Monthly,60,48.82,2,21,1,1
Female,UK,Premium,Monthly,49,78.65,3,5,0,1
Male,UK,Basic,Monthly,65,27.58,3,16,0,1
Male,UK,Premium,Annual,38,83.36,2,11,1,0
Female,Canada,Basic,Monthly,52,46.55,1,6,0,1
Male,Egypt,Free,Monthly,1,13.99,2,8,0,1
Female,India,Free,Annual,40,4.59,1,12,1,1
Female,UK,Premium,Monthly,21,92.38,2,9,0,1
Male,Egypt,Basic,Annual,15,35.29,1,11,0,0
Female,Germany,Free,Monthly,50,11.8,5,29,0,1
Female,UK,Basic,Annual,48,23.7,2,4,0,0
Female,India,Premium,Monthly,32,86.67,2,22,0,0
Female,Germany,Premium,Annual,49,86.92,2,25,1,1
Female,Germany,Basic,Annual,68,46.34,1,36,0,0
Male,India,Premium,Monthly,45,81.35,1,41,0,1
Female,UK,Free,Monthly,32,9.37,3,4,0,0
Female,Canada,Basic,Monthly,4,49.96,0,3,0,1
Female,India,Free,Annual,65,4.26,2,21,0,1
Female,India,Basic,Monthly,71,39.65,1,31,0,0
Female,India,Premium,Monthly,65,64.36,2,7,1,0
Male,Germany,Premium,Monthly,18,57.74,1,16,0,1
Female,Egypt,Basic,Monthly,54,35.47,0,33,0,0
Male,Canada,Free,Monthly,47,8.77,0,32,0,0
Male,UK,Premium,Annual,6,54.24,2,23,2,1
Male,UK,Premium,Monthly,66,80.02,2,2,0,0
Male,Egypt,Free,Annual,9,10.03,0,1,0,1
Female,India,Premium,Monthly,68,71.78,0,11,0,0
Male,Canada,Free,Monthly,23,3.83,1,1,1,0
Male,UK,Free,Monthly,43,5.99,3,52,0,0
Female,USA,Premium,Monthly,51,51.7,2,0,0,0
Female,UK,Free,Annual,72,14.5,1,1,1,1
Female,India,Free,Annual,25,9.54,3,4,0,1
Male,USA,Free,Monthly,35,11.73,0,22,0,0
Female,Egypt,Premium,Monthly,17,77.09,1,17,0,0
Female,Canada,Premium,Monthly,18,97.67,2,24,0,1
Male,Egypt,Free,Annual,27,14.82,2,49,0,0
Female,Egypt,Basic,Annual,15,28.85,1,13,0,0
Female,Canada,Free,Annual,69,0.99,2,1,0,0
Female,Canada,Free,Monthly,15,14.36,1,32,0,0
Female,UK,Basic,Monthly,42,27.83,1,37,0,0
Male,UK,Premium,Monthly,34,80.79,2,1,1,1
Female,Canada,Free,Monthly,48,14.74,0,6,0,0
Female,USA,Basic,Monthly,8,43.78,0,32,0,1
Male,Germany,Basic,Monthly,10,33.07,0,10,0,0
Female,UK,Basic,Monthly,5,23.96,0,14,0,1
Male,Germany,Premium,Annual,48,80.22,1,38,0,0
Female,USA,Basic,Annual,26,35.43,1,2,1,0
Male,Canada,Basic,Monthly,23,45.56,1,25,0,0
Male,USA,Free,Monthly,62,1.62,1,5,0,0
Male,UK,Basic,Monthly,13,25.28,2,1,0,1
Male,Egypt,Basic,Annual,9,24.76,1,24,0,0
Female,Canada,Basic,Annual,20,32.37,2,3,0,0
Male,India,Free,Annual,57,14.46,1,30,0,0
Female,Germany,Free,Annual,24,8.6,5,5,0,0
Male,USA,Free,Monthly,33,2.27,2,1,0,0
Male,Canada,Free,Monthly,20,4.67,0,2,0,0
Male,USA,Premium,Monthly,60,69.06,3,40,1,1
Female,Canada,Free,Monthly,48,7.85,2,10,1,0
Male,UK,Basic,Annual,64,37.08,1,8,0,0
Female,UK,Basic,Monthly,30,44.07,1,15,0,1
Female,UK,Free,Monthly,17,6.46,1,22,1,1
Female,USA,Premium,Monthly,14,86.49,1,1,1,1
Female,India,Basic,Annual,19,40.9,3,50,0,1
Female,UK,Premium,Monthly,71,82.72,3,70,1,1
Female,Canada,Basic,Annual,59,21.57,0,12,0,0
Female,UK,Free,Monthly,67,12.83,3,12,1,1
Female,Egypt,Premium,Monthly,44,77.82,2,46,1,0
Female,UK,Basic,Monthly,32,41.81,0,12,0,0
Male,USA,Free,Annual,11,14.28,1,43,1,1
Male,India,Basic,Monthly,2,28.1,0,1,1,1
Male,Egypt,Premium,Annual,68,90.82,1,15,0,0
Male,USA,Basic,Monthly,17,49.77,0,67,1,0
Male,USA,Premium,Monthly,40,77.14,1,6,1,1
Female,USA,Basic,Annual,46,29.13,1,7,1,0
Female,Canada,Premium,Monthly,4,59.07,0,22,0,0
Female,USA,Free,Monthly,38,2.39,4,57,1,0
Female,Canada,Premium,Annual,63,66.55,2,5,1,1
Female,USA,Basic,Monthly,29,31.13,2,56,0,1
Female,Germany,Premium,Annual,19,52.09,1,24,0,0
Female,Egypt,Basic,Monthly,29,20.34,5,109,0,1
Male,Germany,Basic,Monthly,35,42.9,2,29,1,0
Male,USA,Free,Monthly,70,10.16,0,24,0,0
Male,Egypt,Basic,Annual,23,44.91,2,37,0,0
Male,Egypt,Basic,Monthly,46,45.24,1,4,0,1
Female,India,Premium,Annual,44,69.04,1,64,0,0
Female,Germany,Premium,Annual,48,56.03,1,4,0,0
Female,India,Free,Monthly,52,7.61,3,1,0,0
Male,Egypt,Premium,Monthly,8,91.29,2,26,1,1
Female,Canada,Free,Monthly,55,10.69,1,4,0,1
Female,Egypt,Basic,Monthly,66,47.47,1,31,0,1
Female,India,Premium,Monthly,40,82.46,3,35,1,1
Male,Germany,Free,Annual,31,8.06,0,6,1,0
Female,USA,Premium,Annual,48,52.51,1,2,0,0
Male,USA,Basic,Annual,61,38.45,1,15,0,0
Male,Germany,Free,Annual,52,10.19,4,49,1,0
Male,USA,Basic,Annual,38,36.67,0,41,0,0
Male,USA,Basic,Monthly,36,44.24,0,3,0,1
Female,India,Basic,Annual,55,27.71,1,74,0,0
Male,Germany,Premium,Annual,13,56.1,1,7,0,0
Male,UK,Premium,Monthly,37,79.36,6,9,0,1
Female,Canada,Premium,Annual,47,64.87,1,4,0,0
Female,Canada,Free,Monthly,71,14.53,0,10,0,1
Male,USA,Basic,Annual,22,30.51,1,22,1,0
Female,Canada,Basic,Annual,39,49.83,2,16,1,1
Male,Germany,Basic,Annual,58,36.91,0,39,0,0
Male,Germany,Free,Monthly,30,5.78,1,23,0,1
Male,Egypt,Premium,Annual,18,50.97,0,7,0,0
Male,Egypt,Free,Monthly,18,13.35,2,18,0,1
Female,Canada,Basic,Monthly,39,25.21,0,1,0,0
Male,UK,Basic,Annual,26,26.68,4,19,0,1
Female,Egypt,Basic,Monthly,71,34.62,0,11,2,1
Female,Egypt,Free,Annual,7,6.82,1,2,1,0
Female,Germany,Premium,Monthly,69,58.53,1,8,1,0
Female,UK,Free,Monthly,65,6.04,1,50,0,0
Male,USA,Premium,Annual,46,58.75,0,19,0,0
Female,Canada,Free,Monthly,18,8.11,4,51,0,0
Male,Egypt,Free,Monthly,13,3.38,1,12,1,0
Female,UK,Basic,Annual,25,37.58,0,85,0,1
Female,UK,Premium,Monthly,8,95.62,0,10,0,1
Male,Canada,Premium,Annual,32,83.66,1,31,0,0
Male,UK,Basic,Monthly,17,36.59,1,8,1,1
Male,UK,Free,Monthly,48,2.84,0,2,1,0
Female,UK,Free,Monthly,63,9.25,1,39,0,0
Female,Egypt,Free,Monthly,40,11.69,2,32,0,0
Male,Canada,Premium,Monthly,15,90.68,3,38,0,1
Male,UK,Free,Monthly,6,3.45,1,8,0,0
Male,UK,Free,Monthly,63,0.57,0,27,0,1
Male,Egypt,Basic,Monthly,8,24.2,1,5,1,0
Female,Canada,Basic,Monthly,32,24.84,2,0,0,0
Male,Germany,Basic,Monthly,45,40.14,1,44,0,0
Male,Egypt,Basic,Monthly,52,44.27,5,16,0,1
Male,Canada,Premium,Annual,13,60.25,1,91,0,1
Male,UK,Premium,Annual,24,50.08,2,11,0,0
Female,Canada,Basic,Annual,40,49.22,0,69,2,1
Male,Canada,Premium,Monthly,14,64.56,1,21,0,1
Female,USA,Basic,Annual,70,29.93,0,16,0,0
Male,Canada,Basic,Annual,62,20.85,1,8,0,0
Male,Germany,Basic,Annual,61,33.5,0,38,0,0
Female,Canada,Free,Monthly,1,11.3,2,39,0,1
Male,Germany,Basic,Annual,66,44.46,2,12,1,0
Female,UK,Free,Annual,32,7.47,0,29,0,0
Female,Germany,Free,Annual,13,12.37,0,13,1,0
Male,UK,Premium,Monthly,33,55.76,4,30,0,1
Female,UK,Basic,Monthly,32,36.55,0,113,1,1
Female,Germany,Basic,Monthly,56,28.22,3,7,1,1
Female,Egypt,Basic,Monthly,24,43.89,2,22,1,1
Female,India,Free,Annual,4,7.23,3,11,0,1
Female,Canada,Basic,Monthly,23,47.15,0,17,0,1
Female,USA,Premium,Monthly,29,64.36,3,46,0,0
Female,India,Free,Monthly,21,4.45,0,9,1,0
Female,Canada,Free,Monthly,30,13.97,4,2,1,0
Male,Canada,Free,Monthly,20,6.76,1,35,1,1
Male,UK,Basic,Annual,16,33.69,0,18,0,0
Female,Canada,Basic,Monthly,67,20.86,0,13,3,1
Male,USA,Basic,Monthly,49,47.6,1,4,1,1
Female,Canada,Free,Monthly,58,10.65,3,2,1,1
Female,Germany,Basic,Monthly,44,26.1,5,7,0,1
Male,India,Basic,Monthly,25,36.67,2,28,2,1
Female,Germany,Premium,Annual,23,66.25,2,12,1,0
Female,USA,Basic,Annual,59,26.18,1,19,0,0
Female,Canada,Premium,Annual,1,82.66,3,2,1,0
Female,USA,Premium,Annual,15,60.15,4,3,0,1
Male,UK,Basic,Monthly,52,37.19,2,0,2,1
Female,Germany,Basic,Annual,58,49.9,2,25,0,0
Female,Germany,Basic,Annual,41,45.77,1,7,0,0
Female,Egypt,Free,Annual,44,10.25,4,75,1,1
Male,Canada,Free,Monthly,4,13.38,3,8,2,0
Female,UK,Premium,Annual,68,56.78,1,10,1,0
Male,Germany,Premium,Annual,7,57.25,2,14,0,1
Male,Germany,Free,Annual,46,8.91,0,8,0,0
Female,UK,Basic,Monthly,9,38.87,0,37,1,1
Female,USA,Basic,Annual,33,26.83,2,46,0,1
Male,USA,Premium,Annual,33,70.57,1,0,0,0
Female,Canada,Basic,Annual,4,44.27,1,23,1,1
Male,Egypt,Basic,Monthly,65,47.68,3,25,0,0
Male,Germany,Premium,Annual,34,99.9,0,72,0,0
Female,Egypt,Free,Monthly,64,9.69,3,10,1,1
Female,USA,Premium,Monthly,25,96.58,3,5,1,1
Male,USA,Free,Monthly,55,6.26,0,16,0,0
Male,India,Basic,Annual,9,22.7,3,13,0,0
Male,Canada,Premium,Monthly,17,66.78,4,35,0,1
Male,India,Basic,Monthly,21,39.14,3,52,0,1
Female,India,Basic,Annual,60,45.63,2,2,1,0
Female,India,Free,Annual,13,2.27,4,41,0,1
Female,Canada,Basic,Monthly,3,25.48,2,53,0,1
Female,Canada,Free,Annual,68,3.49,1,57,2,0
Female,UK,Basic,Annual,4,46.61,2,32,0,1
Male,Egypt,Free,Monthly,7,11.12,1,30,0,0
Female,Egypt,Free,Monthly,26,4.74,2,0,1,1
Female,UK,Premium,Monthly,24,89.42,1,56,0,1
Female,UK,Premium,Monthly,10,83.79,0,10,0,1
Female,USA,Basic,Monthly,13,31.87,2,1,1,1
Female,India,Free,Annual,44,3.76,1,12,0,0
Male,UK,Free,Annual,39,1.71,0,29,1,0
Male,Germany,Basic,Monthly,19,20.23,3,13,1,1
Male,Egypt,Premium,Monthly,51,95.67,4,31,0,1
Female,UK,Premium,Monthly,19,86.97,3,16,0,1
Male,Germany,Basic,Monthly,52,33.7,3,8,0,1
Male,Germany,Free,Monthly,47,0.21,2,5,0,1
Female,Germany,Basic,Annual,30,24.68,1,12,0,1
Female,USA,Free,Annual,46,8.95,0,1,0,0
Female,USA,Basic,Monthly,21,42.86,3,12,0,1
Male,Germany,Premium,Annual,48,71.51,0,2,0,1
Male,USA,Premium,Monthly,62,93.56,2,46,0,0
Female,India,Free,Annual,58,14.12,3,19,0,0
Female,Germany,Free,Monthly,18,7.41,0,23,0,1
Male,India,Premium,Monthly,59,98.12,2,7,0,0
Male,India,Free,Annual,48,13.03,2,6,0,0
Female,Germany,Basic,Monthly,63,43.26,0,27,0,0
Female,Egypt,Free,Annual,12,3.05,2,24,0,0
Male,Germany,Premium,Monthly,34,59.48,4,3,0,1
Female,Germany,Free,Monthly,61,8.47,0,6,1,0
Male,USA,Free,Monthly,53,1.11,1,64,0,1
Male,Germany,Premium,Monthly,25,58.59,1,8,2,0
Male,Egypt,Premium,Annual,62,51.27,0,1,0,0
Male,USA,Premium,Monthly,4,66.79,1,1,2,1
Female,Canada,Basic,Annual,13,47.72,1,33,0,0
Female,Canada,Free,Annual,42,5.94,2,31,0,0
Male,India,Premium,Annual,49,90.95,4,11,0,0
Male,India,Premium,Monthly,56,94.37,1,4,0,0
Male,Egypt,Free,Annual,47,5.92,2,15,0,0
Male,UK,Basic,Monthly,8,38.45,0,9,2,1
Male,Canada,Premium,Monthly,55,50.28,0,10,0,0
Female,India,Premium,Monthly,18,56.7,3,7,1,1
Female,Canada,Basic,Monthly,35,22.65,1,1,1,1
Female,Egypt,Free,Monthly,32,0.44,1,34,0,0
Female,Egypt,Basic,Annual,24,31.93,5,21,0,0
Male,UK,Basic,Monthly,7,47.29,2,40,1,1
Male,UK,Basic,Monthly,13,48.68,2,15,0,1
Male,USA,Free,Annual,69,8.26,0,92,0,0
Male,Egypt,Free,Monthly,42,1.72,0,72,1,0
Male,India,Free,Monthly,31,14.14,2,7,1,1
Female,Canada,Free,Monthly,26,4.36,0,11,0,0
Male,Germany,Premium,Annual,32,55.24,1,31,0,0
Female,UK,Basic,Monthly,52,21.07,2,33,0,0
Female,Germany,Basic,Monthly,20,28.27,3,53,2,1
Female,India,Premium,Monthly,40,76.74,3,23,0,1
Female,UK,Basic,Annual,59,32.78,4,14,1,0
Male,Germany,Premium,Annual,14,71.86,1,10,0,1
Female,India,Premium,Annual,44,97.89,3,12,0,1
Female,Canada,Free,Monthly,48,10.11,0,42,1,0
Female,India,Premium,Monthly,43,55.17,0,86,0,1
Male,USA,Basic,Monthly,16,45.56,1,1,0,0
Male,UK,Basic,Monthly,35,43.25,4,19,0,0
Male,Egypt,Free,Monthly,53,3.74,1,16,0,1
Female,Canada,Free,Monthly,34,8.58,1,10,2,0
Female,Germany,Premium,Monthly,3,69.68,6,42,0,1
Male,UK,Basic,Annual,68,39.43,0,19,0,0
Female,Egypt,Free,Monthly,5,3.44,0,8,0,1
Male,India,Free,Annual,10,3.75,2,13,0,0
Male,Egypt,Free,Monthly,52,8.03,2,10,1,1
Female,UK,Basic,Monthly,29,44.59,2,12,0,1
Female,UK,Free,Monthly,31,13.63,0,2,0,1
Female,USA,Premium,Monthly,66,75.34,0,3,0,0
Female,USA,Basic,Monthly,69,20.88,0,22,0,0
Male,Egypt,Premium,Monthly,37,91.8,1,25,0,1
Male,India,Free,Annual,27,13.69,1,22,0,0
Male,Egypt,Premium,Annual,33,57.89,0,32,0,0
Male,UK,Premium,Monthly,68,51.27,3,63,1,1
Male,UK,Basic,Annual,59,42.11,0,43,0,1
Female,Germany,Free,Annual,64,3.62,1,12,1,0
Male,USA,Premium,Annual,44,78.22,0,5,0,0
Male,Germany,Free,Annual,49,14.28,2,8,0,0
Male,Canada,Premium,Monthly,53,88.53,1,19,0,1
Female,UK,Free,Monthly,49,10.87,2,43,0,1
Female,Germany,Basic,Monthly,66,46.68,2,27,1,1
Female,Egypt,Free,Monthly,63,13.78,3,17,0,0
Female,USA,Premium,Monthly,25,75.79,1,20,0,1
Male,USA,Basic,Monthly,4,49.73,2,17,0,1
Male,India,Premium,Annual,51,74.52,2,78,0,1
Female,Egypt,Premium,Annual,11,91.8,3,37,0,0
Female,India,Free,Annual,17,0.58,3,33,0,1
Male,Germany,Basic,Annual,66,44.4,2,16,0,1
Male,Canada,Premium,Annual,70,54.35,2,9,0,0
Female,Egypt,Basic,Monthly,69,37.1,0,0,0,0
Female,Egypt,Premium,Monthly,29,62.96,0,1,0,0
Female,Egypt,Free,Monthly,72,4.99,3,1,0,0
Female,India,Free,Annual,20,1.99,0,87,0,0
Male,Germany,Premium,Monthly,27,69.85,1,3,0,0
Male,Egypt,Free,Annual,8,10.11,6,3,1,1
Male,Egypt,Free,Monthly,61,3.63,3,15,2,0
Female,USA,Free,Monthly,28,8.05,3,14,0,1
Female,Canada,Free,Annual,70,6.03,1,56,1,0
Male,USA,Free,Monthly,3,14.08,2,2,0,1
Male,USA,Premium,Monthly,69,95.06,2,69,1,1
Male,Canada,Free,Monthly,7,2.38,1,5,0,1
Male,Germany,Free,Monthly,60,7.53,0,77,1,1
Female,USA,Free,Annual,4,12.94,0,17,1,0
Male,Germany,Basic,Monthly,5,48.6,4,23,0,1
Male,USA,Basic,Monthly,11,23.32,2,8,1,1
Male,UK,Premium,Monthly,15,54.74,2,21,0,1
Male,Canada,Premium,Annual,64,93.85,0,27,0,0
Male,USA,Free,Monthly,13,11.33,2,0,0,1
Male,UK,Free,Annual,7,10.93,2,1,1,0
Male,India,Basic,Annual,6,31.0,1,95,0,1
Female,UK,Free,Monthly,56,13.31,3,13,0,1
Female,Egypt,Free,Annual,64,9.57,0,60,0,0
Female,USA,Free,Annual,50,12.78,1,29,0,1
Female,UK,Free,Monthly,30,5.41,0,10,0,0
Male,Germany,Basic,Monthly,22,25.43,4,4,0,1
Female,India,Basic,Annual,25,21.35,1,84,0,1
Female,USA,Premium,Annual,28,53.31,1,19,0,0
Male,Egypt,Free,Monthly,39,8.0,1,5,1,1
Male,UK,Free,Monthly,67,7.66,1,25,1,1
Female,India,Basic,Annual,5,34.82,2,2,0,0
Female,USA,Basic,Annual,65,24.58,1,45,1,0
Male,India,Premium,Annual,15,66.54,2,2,1,0
Female,Egypt,Free,Monthly,67,4.74,2,6,0,0
Male,UK,Free,Annual,40,13.33,1,2,2,0
Male,India,Basic,Monthly,69,22.69,1,2,0,0
Male,India,Premium,Monthly,43,80.14,0,16,1,0
Male,Canada,Basic,Annual,1,37.93,2,26,0,0
Female,India,Basic,Annual,22,31.03,0,34,0,1
Male,Canada,Free,Monthly,62,2.97,1,26,3,1
Male,UK,Basic,Monthly,26,42.24,1,10,1,1
Female,USA,Basic,Annual,18,40.9,1,18,1,1
Male,USA,Free,Monthly,48,8.49,4,58,0,1
Female,UK,Free,Annual,9,0.67,0,11,0,0
Female,UK,Premium,Annual,1,79.6,1,6,0,1
Female,Germany,Free,Monthly,9,5.95,3,16,0,0
Male,UK,Basic,Annual,23,37.85,4,8,0,1
Female,India,Basic,Annual,45,35.3,0,7,1,0
Female,USA,Premium,Annual,2,90.59,0,33,0,1
Male,Egypt,Free,Annual,14,13.81,0,49,0,0
Female,USA,Premium,Annual,38,95.08,4,15,0,0
Female,Canada,Basic,Monthly,40,30.04,1,33,0,0
Female,USA,Free,Monthly,63,8.2,1,5,2,1
Female,Germany,Basic,Annual,16,30.7,1,17,1,0
Female,UK,Free,Monthly,6,10.07,2,22,0,1
Male,UK,Premium,Monthly,3,80.26,1,15,0,1
Female,USA,Premium,Annual,14,95.28,2,3,0,1
Female,Egypt,Free,Annual,66,9.06,1,29,4,1
Male,Egypt,Free,Monthly,67,14.86,1,40,0,0
Male,Germany,Premium,Annual,31,85.52,0,22,0,0
Male,Canada,Free,Annual,33,0.94,0,4,1,0
Female,USA,Basic,Monthly,1,27.61,0,2,1,1
Male,UK,Free,Annual,44,10.66,1,8,0,0
Female,USA,Basic,Monthly,15,49.61,3,1,0,0
Female,Germany,Free,Monthly,37,9.53,2,40,0,1
Male,India,Free,Monthly,27,13.58,1,27,0,1
Male,India,Free,Monthly,48,10.47,2,18,1,1
Female,Germany,Free,Monthly,27,5.56,1,48,0,1
Male,UK,Basic,Annual,12,27.43,2,3,1,1
Female,Germany,Free,Annual,67,13.87,2,28,0,0
Male,UK,Premium,Monthly,30,94.69,1,3,0,1
Male,Egypt,Free,Annual,66,8.14,2,1,0,0
Male,Germany,Basic,Monthly,7,47.95,1,3,1,1
Female,UK,Premium,Monthly,34,67.87,2,66,0,1
Male,Germany,Premium,Annual,32,91.77,1,13,0,1
Female,Germany,Basic,Monthly,39,40.26,1,1,0,1
Female,UK,Basic,Monthly,43,38.75,1,19,0,1
Female,UK,Premium,Annual,43,84.05,1,5,1,0
Female,Canada,Premium,Monthly,3,99.09,1,0,1,1
Male,Germany,Premium,Annual,46,89.86,0,31,0,1
